,Close,High,Low,Money,Open,Time,Turnover_ratio,Volume
64,11.68,11.68,11.68,0.0,11.68,2014-10-15,,0.0
65,11.68,11.68,11.68,0.0,11.68,2014-10-16,,0.0
66,11.68,11.68,11.68,0.0,11.68,2014-10-17,,0.0
67,11.68,11.68,11.68,0.0,11.68,2014-10-20,,0.0
68,11.68,11.68,11.68,0.0,11.68,2014-10-21,,0.0
69,11.68,11.68,11.68,0.0,11.68,2014-10-22,,0.0
70,11.68,11.68,11.68,0.0,11.68,2014-10-23,,0.0
71,11.68,11.68,11.68,0.0,11.68,2014-10-24,,0.0
72,11.68,11.68,11.68,0.0,11.68,2014-10-27,,0.0
73,11.68,11.68,11.68,0.0,11.68,2014-10-28,,0.0
74,11.68,11.68,11.68,0.0,11.68,2014-10-29,,0.0
75,11.68,11.68,11.68,0.0,11.68,2014-10-30,,0.0
76,11.68,11.68,11.68,0.0,11.68,2014-10-31,,0.0
77,11.68,11.68,11.68,0.0,11.68,2014-11-03,,0.0
78,11.68,11.68,11.68,0.0,11.68,2014-11-04,,0.0
79,11.68,11.68,11.68,0.0,11.68,2014-11-05,,0.0
80,11.68,11.68,11.68,0.0,11.68,2014-11-06,,0.0
81,11.68,11.68,11.68,0.0,11.68,2014-11-07,,0.0
82,11.68,11.68,11.68,0.0,11.68,2014-11-10,,0.0
83,11.68,11.68,11.68,0.0,11.68,2014-11-11,,0.0
84,11.68,11.68,11.68,0.0,11.68,2014-11-12,,0.0
85,11.68,11.68,11.68,0.0,11.68,2014-11-13,,0.0
86,11.68,11.68,11.68,0.0,11.68,2014-11-14,,0.0
87,11.68,11.68,11.68,0.0,11.68,2014-11-17,,0.0
88,11.68,11.68,11.68,0.0,11.68,2014-11-18,,0.0
89,16.98,16.98,16.98,0.0,16.98,2015-07-08,,0.0
90,16.98,16.98,16.98,0.0,16.98,2015-07-09,,0.0
91,16.98,16.98,16.98,0.0,16.98,2015-07-10,,0.0
92,16.98,16.98,16.98,0.0,16.98,2015-07-13,,0.0
93,19.73,19.73,19.73,0.0,19.73,2015-07-28,,0.0
94,19.73,19.73,19.73,0.0,19.73,2015-07-29,,0.0
95,19.73,19.73,19.73,0.0,19.73,2015-07-30,,0.0
96,19.73,19.73,19.73,0.0,19.73,2015-07-31,,0.0
97,19.73,19.73,19.73,0.0,19.73,2015-08-03,,0.0
98,19.73,19.73,19.73,0.0,19.73,2015-08-04,,0.0
99,19.73,19.73,19.73,0.0,19.73,2015-08-05,,0.0
100,19.73,19.73,19.73,0.0,19.73,2015-08-06,,0.0
101,19.73,19.73,19.73,0.0,19.73,2015-08-07,,0.0
102,19.73,19.73,19.73,0.0,19.73,2015-08-10,,0.0
103,19.73,19.73,19.73,0.0,19.73,2015-08-11,,0.0
104,19.73,19.73,19.73,0.0,19.73,2015-08-12,,0.0
105,19.73,19.73,19.73,0.0,19.73,2015-08-13,,0.0
106,19.73,19.73,19.73,0.0,19.73,2015-08-14,,0.0
107,19.73,19.73,19.73,0.0,19.73,2015-08-17,,0.0
108,19.73,19.73,19.73,0.0,19.73,2015-08-18,,0.0
109,19.73,19.73,19.73,0.0,19.73,2015-08-19,,0.0
110,19.73,19.73,19.73,0.0,19.73,2015-08-20,,0.0
111,19.73,19.73,19.73,0.0,19.73,2015-08-21,,0.0
112,19.73,19.73,19.73,0.0,19.73,2015-08-24,,0.0
113,19.73,19.73,19.73,0.0,19.73,2015-08-25,,0.0
114,19.73,19.73,19.73,0.0,19.73,2015-08-26,,0.0
115,19.73,19.73,19.73,0.0,19.73,2015-08-27,,0.0
116,19.73,19.73,19.73,0.0,19.73,2015-08-28,,0.0
117,19.73,19.73,19.73,0.0,19.73,2015-08-31,,0.0
118,19.73,19.73,19.73,0.0,19.73,2015-09-01,,0.0
119,19.73,19.73,19.73,0.0,19.73,2015-09-02,,0.0
120,19.73,19.73,19.73,0.0,19.73,2015-09-07,,0.0
121,19.73,19.73,19.73,0.0,19.73,2015-09-08,,0.0
122,19.73,19.73,19.73,0.0,19.73,2015-09-09,,0.0
123,19.73,19.73,19.73,0.0,19.73,2015-09-10,,0.0
124,19.73,19.73,19.73,0.0,19.73,2015-09-11,,0.0
125,19.73,19.73,19.73,0.0,19.73,2015-09-14,,0.0
126,19.73,19.73,19.73,0.0,19.73,2015-09-15,,0.0
127,19.73,19.73,19.73,0.0,19.73,2015-09-16,,0.0
128,19.73,19.73,19.73,0.0,19.73,2015-09-17,,0.0
129,19.73,19.73,19.73,0.0,19.73,2015-09-18,,0.0
130,19.73,19.73,19.73,0.0,19.73,2015-09-21,,0.0
131,19.73,19.73,19.73,0.0,19.73,2015-09-22,,0.0
132,19.73,19.73,19.73,0.0,19.73,2015-09-23,,0.0
133,19.73,19.73,19.73,0.0,19.73,2015-09-24,,0.0
134,19.73,19.73,19.73,0.0,19.73,2015-09-25,,0.0
135,19.73,19.73,19.73,0.0,19.73,2015-09-28,,0.0
136,19.73,19.73,19.73,0.0,19.73,2015-09-29,,0.0
137,19.73,19.73,19.73,0.0,19.73,2015-09-30,,0.0
138,19.73,19.73,19.73,0.0,19.73,2015-10-08,,0.0
139,19.73,19.73,19.73,0.0,19.73,2015-10-09,,0.0
140,19.73,19.73,19.73,0.0,19.73,2015-10-12,,0.0
141,19.73,19.73,19.73,0.0,19.73,2015-10-13,,0.0
142,19.73,19.73,19.73,0.0,19.73,2015-10-14,,0.0
143,19.73,19.73,19.73,0.0,19.73,2015-10-15,,0.0
144,19.73,19.73,19.73,0.0,19.73,2015-10-16,,0.0
145,19.73,19.73,19.73,0.0,19.73,2015-10-19,,0.0
146,19.73,19.73,19.73,0.0,19.73,2015-10-20,,0.0
147,19.73,19.73,19.73,0.0,19.73,2015-10-21,,0.0
148,19.73,19.73,19.73,0.0,19.73,2015-10-22,,0.0
149,12.38,12.38,12.38,0.0,12.38,2016-09-26,0.0,0.0
150,12.38,12.38,12.38,0.0,12.38,2016-09-27,0.0,0.0
151,12.38,12.38,12.38,0.0,12.38,2016-09-28,0.0,0.0
152,12.38,12.38,12.38,0.0,12.38,2016-09-29,0.0,0.0
153,12.38,12.38,12.38,0.0,12.38,2016-09-30,0.0,0.0
154,12.38,12.38,12.38,0.0,12.38,2016-10-10,0.0,0.0
155,12.38,12.38,12.38,0.0,12.38,2016-10-11,0.0,0.0
156,12.38,12.38,12.38,0.0,12.38,2016-10-12,0.0,0.0
157,12.38,12.38,12.38,0.0,12.38,2016-10-13,0.0,0.0
158,12.38,12.38,12.38,0.0,12.38,2016-10-14,0.0,0.0
159,12.38,12.38,12.38,0.0,12.38,2016-10-17,0.0,0.0
160,12.38,12.38,12.38,0.0,12.38,2016-10-18,0.0,0.0
161,12.38,12.38,12.38,0.0,12.38,2016-10-19,0.0,0.0
162,12.38,12.38,12.38,0.0,12.38,2016-10-20,0.0,0.0
163,12.38,12.38,12.38,0.0,12.38,2016-10-21,0.0,0.0
164,12.38,12.38,12.38,0.0,12.38,2016-10-24,0.0,0.0
165,12.38,12.38,12.38,0.0,12.38,2016-10-25,0.0,0.0
166,12.38,12.38,12.38,0.0,12.38,2016-10-26,0.0,0.0
167,12.38,12.38,12.38,0.0,12.38,2016-10-27,0.0,0.0
168,12.38,12.38,12.38,0.0,12.38,2016-10-28,0.0,0.0
169,12.38,12.38,12.38,0.0,12.38,2016-10-31,0.0,0.0
170,12.38,12.38,12.38,0.0,12.38,2016-11-01,0.0,0.0
171,12.38,12.38,12.38,0.0,12.38,2016-11-02,0.0,0.0
172,12.38,12.38,12.38,0.0,12.38,2016-11-03,0.0,0.0
173,12.38,12.38,12.38,0.0,12.38,2016-11-04,0.0,0.0
174,12.38,12.38,12.38,0.0,12.38,2016-11-07,0.0,0.0
175,12.38,12.38,12.38,0.0,12.38,2016-11-08,0.0,0.0
176,12.38,12.38,12.38,0.0,12.38,2016-11-09,0.0,0.0
177,12.38,12.38,12.38,0.0,12.38,2016-11-10,0.0,0.0
178,12.38,12.38,12.38,0.0,12.38,2016-11-11,0.0,0.0
179,12.38,12.38,12.38,0.0,12.38,2016-11-14,0.0,0.0
180,12.38,12.38,12.38,0.0,12.38,2016-11-15,0.0,0.0
181,12.38,12.38,12.38,0.0,12.38,2016-11-16,0.0,0.0
182,12.38,12.38,12.38,0.0,12.38,2016-11-17,0.0,0.0
183,12.38,12.38,12.38,0.0,12.38,2016-11-18,0.0,0.0
184,12.38,12.38,12.38,0.0,12.38,2016-11-21,0.0,0.0
185,12.38,12.38,12.38,0.0,12.38,2016-11-22,0.0,0.0
186,12.38,12.38,12.38,0.0,12.38,2016-11-23,0.0,0.0
187,12.38,12.38,12.38,0.0,12.38,2016-11-24,0.0,0.0
188,12.38,12.38,12.38,0.0,12.38,2016-11-25,0.0,0.0
189,12.38,12.38,12.38,0.0,12.38,2016-11-28,0.0,0.0
190,12.38,12.38,12.38,0.0,12.38,2016-11-29,0.0,0.0
191,12.38,12.38,12.38,0.0,12.38,2016-11-30,0.0,0.0
192,12.38,12.38,12.38,0.0,12.38,2016-12-01,0.0,0.0
193,12.38,12.38,12.38,0.0,12.38,2016-12-02,0.0,0.0
194,12.38,12.38,12.38,0.0,12.38,2016-12-05,0.0,0.0
195,12.38,12.38,12.38,0.0,12.38,2016-12-06,0.0,0.0
