423,"{'Volume': 2366766.0, 'High': 2.24, 'Turnover_ratio': 1.53, 'Low': 2.13, 'Time': '2006-11-22', 'Close': 2.2, 'Open': 2.19}"
424,"{'Volume': 3005218.0, 'High': 2.23, 'Turnover_ratio': 1.94, 'Low': 2.17, 'Time': '2006-11-23', 'Close': 2.22, 'Open': 2.18}"
425,"{'Volume': 5679485.0, 'High': 2.32, 'Turnover_ratio': 3.66, 'Low': 2.23, 'Time': '2006-11-24', 'Close': 2.3, 'Open': 2.23}"
426,"{'Volume': 7356938.0, 'High': 2.41, 'Turnover_ratio': 4.75, 'Low': 2.32, 'Time': '2006-11-27', 'Close': 2.37, 'Open': 2.4}"
427,"{'Volume': 4528272.0, 'High': 2.41, 'Turnover_ratio': 2.92, 'Low': 2.32, 'Time': '2006-11-28', 'Close': 2.38, 'Open': 2.37}"
428,"{'Volume': 8099202.0, 'High': 2.5, 'Turnover_ratio': 5.23, 'Low': 2.33, 'Time': '2006-11-29', 'Close': 2.5, 'Open': 2.38}"
429,"{'Volume': 5094878.0, 'High': 2.53, 'Turnover_ratio': 3.29, 'Low': 2.45, 'Time': '2006-11-30', 'Close': 2.51, 'Open': 2.5}"
430,"{'Volume': 5578018.0, 'High': 2.51, 'Turnover_ratio': 3.6, 'Low': 2.43, 'Time': '2006-12-01', 'Close': 2.5, 'Open': 2.5}"
431,"{'Volume': 5088621.0, 'High': 2.55, 'Turnover_ratio': 3.28, 'Low': 2.45, 'Time': '2006-12-04', 'Close': 2.48, 'Open': 2.52}"
432,"{'Volume': 5970922.0, 'High': 2.55, 'Turnover_ratio': 3.85, 'Low': 2.44, 'Time': '2006-12-05', 'Close': 2.51, 'Open': 2.49}"
433,"{'Volume': 5660644.0, 'High': 2.51, 'Turnover_ratio': 3.65, 'Low': 2.38, 'Time': '2006-12-06', 'Close': 2.43, 'Open': 2.5}"
434,"{'Volume': 9200687.0, 'High': 2.55, 'Turnover_ratio': 5.94, 'Low': 2.38, 'Time': '2006-12-07', 'Close': 2.48, 'Open': 2.42}"
435,"{'Volume': 11328862.0, 'High': 2.59, 'Turnover_ratio': 7.31, 'Low': 2.46, 'Time': '2006-12-08', 'Close': 2.5, 'Open': 2.49}"
436,"{'Volume': 5470599.0, 'High': 2.58, 'Turnover_ratio': 3.53, 'Low': 2.51, 'Time': '2006-12-11', 'Close': 2.57, 'Open': 2.51}"
437,"{'Volume': 11494294.0, 'High': 2.7, 'Turnover_ratio': 7.42, 'Low': 2.53, 'Time': '2006-12-12', 'Close': 2.7, 'Open': 2.58}"
438,"{'Volume': 13614114.0, 'High': 2.84, 'Turnover_ratio': 8.78, 'Low': 2.65, 'Time': '2006-12-13', 'Close': 2.84, 'Open': 2.72}"
439,"{'Volume': 13474542.0, 'High': 2.98, 'Turnover_ratio': 8.7, 'Low': 2.75, 'Time': '2006-12-14', 'Close': 2.8, 'Open': 2.86}"
440,"{'Volume': 5463454.0, 'High': 2.84, 'Turnover_ratio': 3.53, 'Low': 2.74, 'Time': '2006-12-15', 'Close': 2.8, 'Open': 2.8}"
441,"{'Volume': 6655526.0, 'High': 2.9, 'Turnover_ratio': 4.3, 'Low': 2.77, 'Time': '2006-12-18', 'Close': 2.87, 'Open': 2.8}"
442,"{'Volume': 11258852.0, 'High': 3.01, 'Turnover_ratio': 7.26, 'Low': 2.87, 'Time': '2006-12-19', 'Close': 3.01, 'Open': 2.91}"
443,"{'Volume': 11899828.0, 'High': 3.16, 'Turnover_ratio': 7.68, 'Low': 2.98, 'Time': '2006-12-20', 'Close': 3.06, 'Open': 3.1}"
444,"{'Volume': 6892936.0, 'High': 3.08, 'Turnover_ratio': 4.45, 'Low': 2.96, 'Time': '2006-12-21', 'Close': 2.98, 'Open': 3.0}"
445,"{'Volume': 6640290.0, 'High': 2.98, 'Turnover_ratio': 4.28, 'Low': 2.83, 'Time': '2006-12-22', 'Close': 2.92, 'Open': 2.95}"
446,"{'Volume': 7444552.0, 'High': 3.07, 'Turnover_ratio': 4.8, 'Low': 2.9, 'Time': '2006-12-25', 'Close': 3.05, 'Open': 2.92}"
447,"{'Volume': 4491817.0, 'High': 3.08, 'Turnover_ratio': 2.9, 'Low': 2.92, 'Time': '2006-12-26', 'Close': 3.02, 'Open': 3.06}"
448,"{'Volume': 3809647.0, 'High': 3.03, 'Turnover_ratio': 2.46, 'Low': 2.91, 'Time': '2006-12-27', 'Close': 2.95, 'Open': 3.0}"
449,"{'Volume': 6708010.0, 'High': 2.95, 'Turnover_ratio': 4.33, 'Low': 2.8, 'Time': '2006-12-28', 'Close': 2.8, 'Open': 2.93}"
450,"{'Volume': 5779079.0, 'High': 2.86, 'Turnover_ratio': 3.73, 'Low': 2.75, 'Time': '2006-12-29', 'Close': 2.79, 'Open': 2.78}"
451,"{'Volume': 5488836.0, 'High': 2.9, 'Turnover_ratio': 3.54, 'Low': 2.79, 'Time': '2007-01-04', 'Close': 2.83, 'Open': 2.79}"
452,"{'Volume': 4621767.0, 'High': 2.97, 'Turnover_ratio': 2.98, 'Low': 2.79, 'Time': '2007-01-05', 'Close': 2.96, 'Open': 2.8}"
453,"{'Volume': 5080333.0, 'High': 3.07, 'Turnover_ratio': 3.28, 'Low': 2.93, 'Time': '2007-01-08', 'Close': 3.05, 'Open': 2.93}"
454,"{'Volume': 4706755.0, 'High': 3.14, 'Turnover_ratio': 3.04, 'Low': 3.04, 'Time': '2007-01-09', 'Close': 3.08, 'Open': 3.05}"
455,"{'Volume': 7027501.0, 'High': 3.23, 'Turnover_ratio': 4.54, 'Low': 3.01, 'Time': '2007-01-10', 'Close': 3.2, 'Open': 3.05}"
456,"{'Volume': 7109140.0, 'High': 3.3, 'Turnover_ratio': 4.59, 'Low': 3.1, 'Time': '2007-01-11', 'Close': 3.13, 'Open': 3.23}"
457,"{'Volume': 10695816.0, 'High': 3.29, 'Turnover_ratio': 6.9, 'Low': 3.1, 'Time': '2007-01-12', 'Close': 3.29, 'Open': 3.13}"
458,"{'Volume': 2634088.0, 'High': 3.45, 'Turnover_ratio': 1.7, 'Low': 3.41, 'Time': '2007-01-15', 'Close': 3.45, 'Open': 3.45}"
459,"{'Volume': 2214175.0, 'High': 3.62, 'Turnover_ratio': 1.43, 'Low': 3.62, 'Time': '2007-01-16', 'Close': 3.62, 'Open': 3.62}"
460,"{'Volume': 12476304.0, 'High': 3.8, 'Turnover_ratio': 8.05, 'Low': 3.63, 'Time': '2007-01-17', 'Close': 3.8, 'Open': 3.8}"
461,"{'Volume': 14943746.0, 'High': 3.8, 'Turnover_ratio': 9.64, 'Low': 3.61, 'Time': '2007-01-18', 'Close': 3.61, 'Open': 3.8}"
462,"{'Volume': 9186665.0, 'High': 3.74, 'Turnover_ratio': 5.93, 'Low': 3.57, 'Time': '2007-01-19', 'Close': 3.7, 'Open': 3.62}"
463,"{'Volume': 10513965.0, 'High': 3.89, 'Turnover_ratio': 6.78, 'Low': 3.6, 'Time': '2007-01-22', 'Close': 3.89, 'Open': 3.72}"
464,"{'Volume': 11705391.0, 'High': 4.08, 'Turnover_ratio': 7.55, 'Low': 3.7, 'Time': '2007-01-23', 'Close': 4.08, 'Open': 3.94}"
465,"{'Volume': 10475906.0, 'High': 4.28, 'Turnover_ratio': 6.76, 'Low': 4.03, 'Time': '2007-01-24', 'Close': 4.18, 'Open': 4.1}"
466,"{'Volume': 9679540.0, 'High': 4.16, 'Turnover_ratio': 6.25, 'Low': 3.97, 'Time': '2007-01-25', 'Close': 3.97, 'Open': 4.11}"
467,"{'Volume': 10359892.0, 'High': 4.17, 'Turnover_ratio': 6.68, 'Low': 3.77, 'Time': '2007-01-26', 'Close': 4.14, 'Open': 3.9}"
468,"{'Volume': 7726021.0, 'High': 4.23, 'Turnover_ratio': 4.99, 'Low': 4.07, 'Time': '2007-01-29', 'Close': 4.18, 'Open': 4.14}"
469,"{'Volume': 6139576.0, 'High': 4.2, 'Turnover_ratio': 3.96, 'Low': 4.0, 'Time': '2007-01-30', 'Close': 4.02, 'Open': 4.19}"
470,"{'Volume': 9525567.0, 'High': 4.21, 'Turnover_ratio': 6.15, 'Low': 3.84, 'Time': '2007-01-31', 'Close': 4.04, 'Open': 4.0}"
471,"{'Volume': 12900227.0, 'High': 4.24, 'Turnover_ratio': 8.32, 'Low': 3.93, 'Time': '2007-02-01', 'Close': 4.24, 'Open': 4.03}"
472,"{'Volume': 13865185.0, 'High': 4.45, 'Turnover_ratio': 8.95, 'Low': 4.17, 'Time': '2007-02-02', 'Close': 4.22, 'Open': 4.45}"
473,"{'Volume': 8260360.0, 'High': 4.31, 'Turnover_ratio': 5.33, 'Low': 4.01, 'Time': '2007-02-05', 'Close': 4.01, 'Open': 4.22}"
474,"{'Volume': 5414918.0, 'High': 4.09, 'Turnover_ratio': 3.49, 'Low': 3.83, 'Time': '2007-02-06', 'Close': 4.08, 'Open': 4.01}"
475,"{'Volume': 5462709.0, 'High': 4.15, 'Turnover_ratio': 3.52, 'Low': 4.0, 'Time': '2007-02-07', 'Close': 4.04, 'Open': 4.08}"
476,"{'Volume': 4834807.0, 'High': 4.16, 'Turnover_ratio': 3.12, 'Low': 4.0, 'Time': '2007-02-08', 'Close': 4.14, 'Open': 4.04}"
477,"{'Volume': 3492808.0, 'High': 4.19, 'Turnover_ratio': 2.25, 'Low': 4.01, 'Time': '2007-02-09', 'Close': 4.13, 'Open': 4.14}"
478,"{'Volume': 9112423.0, 'High': 4.34, 'Turnover_ratio': 5.88, 'Low': 4.1, 'Time': '2007-02-12', 'Close': 4.34, 'Open': 4.14}"
479,"{'Volume': 5694539.0, 'High': 4.43, 'Turnover_ratio': 3.68, 'Low': 4.28, 'Time': '2007-02-13', 'Close': 4.37, 'Open': 4.38}"
480,"{'Volume': 5696965.0, 'High': 4.59, 'Turnover_ratio': 3.68, 'Low': 4.37, 'Time': '2007-02-14', 'Close': 4.59, 'Open': 4.38}"
481,"{'Volume': 3333309.0, 'High': 4.82, 'Turnover_ratio': 2.15, 'Low': 4.68, 'Time': '2007-02-15', 'Close': 4.82, 'Open': 4.79}"
482,"{'Volume': 9458976.0, 'High': 5.06, 'Turnover_ratio': 6.1, 'Low': 4.92, 'Time': '2007-02-16', 'Close': 5.06, 'Open': 5.06}"
483,"{'Volume': 3285547.0, 'High': 5.31, 'Turnover_ratio': 2.12, 'Low': 5.1, 'Time': '2007-02-26', 'Close': 5.31, 'Open': 5.18}"
484,"{'Volume': 17263197.0, 'High': 5.58, 'Turnover_ratio': 11.14, 'Low': 5.04, 'Time': '2007-02-27', 'Close': 5.05, 'Open': 5.58}"
485,"{'Volume': 8810172.0, 'High': 5.3, 'Turnover_ratio': 5.68, 'Low': 4.91, 'Time': '2007-02-28', 'Close': 5.3, 'Open': 4.95}"
486,"{'Volume': 8744920.0, 'High': 5.47, 'Turnover_ratio': 5.64, 'Low': 5.04, 'Time': '2007-03-01', 'Close': 5.13, 'Open': 5.4}"
487,"{'Volume': 5065782.0, 'High': 5.18, 'Turnover_ratio': 3.27, 'Low': 5.0, 'Time': '2007-03-02', 'Close': 5.06, 'Open': 5.06}"
488,"{'Volume': 6271402.0, 'High': 5.27, 'Turnover_ratio': 4.05, 'Low': 4.88, 'Time': '2007-03-05', 'Close': 5.12, 'Open': 5.06}"
489,"{'Volume': 4461576.0, 'High': 5.21, 'Turnover_ratio': 2.88, 'Low': 5.0, 'Time': '2007-03-06', 'Close': 5.21, 'Open': 5.06}"
490,"{'Volume': 7328924.0, 'High': 5.47, 'Turnover_ratio': 4.73, 'Low': 5.3, 'Time': '2007-03-07', 'Close': 5.47, 'Open': 5.45}"
491,"{'Volume': 3552732.0, 'High': 5.74, 'Turnover_ratio': 2.29, 'Low': 5.69, 'Time': '2007-03-08', 'Close': 5.74, 'Open': 5.74}"
492,"{'Volume': 1165870.0, 'High': 6.03, 'Turnover_ratio': 0.75, 'Low': 6.03, 'Time': '2007-03-09', 'Close': 6.03, 'Open': 6.03}"
493,"{'Volume': 173288.0, 'High': 6.63, 'Turnover_ratio': 0.11, 'Low': 6.63, 'Time': '2007-06-06', 'Close': 6.63, 'Open': 6.63}"
494,"{'Volume': 31217.0, 'High': 7.29, 'Turnover_ratio': 0.02, 'Low': 7.29, 'Time': '2007-06-07', 'Close': 7.29, 'Open': 7.29}"
495,"{'Volume': 86060.0, 'High': 8.02, 'Turnover_ratio': 0.06, 'Low': 8.02, 'Time': '2007-06-08', 'Close': 8.02, 'Open': 8.02}"
496,"{'Volume': 113636.0, 'High': 8.82, 'Turnover_ratio': 0.07, 'Low': 8.82, 'Time': '2007-06-11', 'Close': 8.82, 'Open': 8.82}"
497,"{'Volume': 78634.0, 'High': 9.7, 'Turnover_ratio': 0.05, 'Low': 9.7, 'Time': '2007-06-12', 'Close': 9.7, 'Open': 9.7}"
498,"{'Volume': 114039.0, 'High': 10.67, 'Turnover_ratio': 0.07, 'Low': 10.67, 'Time': '2007-06-13', 'Close': 10.67, 'Open': 10.67}"
499,"{'Volume': 307739.0, 'High': 11.74, 'Turnover_ratio': 0.2, 'Low': 11.74, 'Time': '2007-06-14', 'Close': 11.74, 'Open': 11.74}"
500,"{'Volume': 639512.0, 'High': 12.91, 'Turnover_ratio': 0.41, 'Low': 12.91, 'Time': '2007-06-15', 'Close': 12.91, 'Open': 12.91}"
501,"{'Volume': 425462.0, 'High': 14.2, 'Turnover_ratio': 0.28, 'Low': 14.2, 'Time': '2007-06-18', 'Close': 14.2, 'Open': 14.2}"
502,"{'Volume': 2734450.0, 'High': 15.62, 'Turnover_ratio': 1.76, 'Low': 15.62, 'Time': '2007-06-19', 'Close': 15.62, 'Open': 15.62}"
503,"{'Volume': 33793918.0, 'High': 17.18, 'Turnover_ratio': 21.81, 'Low': 16.55, 'Time': '2007-06-20', 'Close': 17.18, 'Open': 17.18}"
504,"{'Volume': 33476079.0, 'High': 18.8, 'Turnover_ratio': 21.6, 'Low': 16.05, 'Time': '2007-06-21', 'Close': 16.55, 'Open': 18.8}"
505,"{'Volume': 24910779.0, 'High': 17.28, 'Turnover_ratio': 16.07, 'Low': 15.13, 'Time': '2007-06-22', 'Close': 17.0, 'Open': 16.2}"
506,"{'Volume': 15942062.0, 'High': 17.3, 'Turnover_ratio': 10.29, 'Low': 15.3, 'Time': '2007-06-25', 'Close': 15.3, 'Open': 16.5}"
507,"{'Volume': 15022802.0, 'High': 15.37, 'Turnover_ratio': 9.69, 'Low': 13.84, 'Time': '2007-06-26', 'Close': 15.32, 'Open': 14.68}"
508,"{'Volume': 23445693.0, 'High': 16.85, 'Turnover_ratio': 15.13, 'Low': 14.61, 'Time': '2007-06-27', 'Close': 16.85, 'Open': 14.97}"
509,"{'Volume': 14829280.0, 'High': 17.08, 'Turnover_ratio': 9.57, 'Low': 15.17, 'Time': '2007-06-28', 'Close': 15.17, 'Open': 16.6}"
510,"{'Volume': 12129483.0, 'High': 16.1, 'Turnover_ratio': 7.83, 'Low': 14.21, 'Time': '2007-06-29', 'Close': 14.68, 'Open': 14.21}"
511,"{'Volume': 9984711.0, 'High': 15.26, 'Turnover_ratio': 6.44, 'Low': 13.25, 'Time': '2007-07-02', 'Close': 14.08, 'Open': 15.0}"
512,"{'Volume': 9769289.0, 'High': 15.0, 'Turnover_ratio': 6.3, 'Low': 13.28, 'Time': '2007-07-03', 'Close': 14.49, 'Open': 14.08}"
513,"{'Volume': 7770316.0, 'High': 15.28, 'Turnover_ratio': 5.01, 'Low': 13.6, 'Time': '2007-07-04', 'Close': 14.37, 'Open': 14.19}"
514,"{'Volume': 12595513.0, 'High': 15.29, 'Turnover_ratio': 8.13, 'Low': 13.81, 'Time': '2007-07-05', 'Close': 14.7, 'Open': 13.91}"
515,"{'Volume': 13398447.0, 'High': 15.88, 'Turnover_ratio': 8.65, 'Low': 14.38, 'Time': '2007-07-06', 'Close': 15.68, 'Open': 14.41}"
516,"{'Volume': 13071454.0, 'High': 16.86, 'Turnover_ratio': 8.44, 'Low': 15.45, 'Time': '2007-07-09', 'Close': 16.19, 'Open': 15.8}"
517,"{'Volume': 11593204.0, 'High': 16.85, 'Turnover_ratio': 7.48, 'Low': 15.38, 'Time': '2007-07-10', 'Close': 15.5, 'Open': 16.3}"
518,"{'Volume': 5950096.0, 'High': 15.81, 'Turnover_ratio': 3.84, 'Low': 15.04, 'Time': '2007-07-11', 'Close': 15.52, 'Open': 15.15}"
519,"{'Volume': 11917528.0, 'High': 15.62, 'Turnover_ratio': 7.69, 'Low': 13.97, 'Time': '2007-07-12', 'Close': 13.97, 'Open': 15.4}"
520,"{'Volume': 6875870.0, 'High': 14.35, 'Turnover_ratio': 4.44, 'Low': 13.31, 'Time': '2007-07-13', 'Close': 14.0, 'Open': 13.62}"
521,"{'Volume': 7866926.0, 'High': 13.99, 'Turnover_ratio': 5.08, 'Low': 12.61, 'Time': '2007-07-16', 'Close': 12.83, 'Open': 13.99}"
522,"{'Volume': 5711000.0, 'High': 13.38, 'Turnover_ratio': 3.68, 'Low': 12.52, 'Time': '2007-07-17', 'Close': 12.92, 'Open': 12.75}"
523,"{'Volume': 5352043.0, 'High': 13.6, 'Turnover_ratio': 3.45, 'Low': 12.72, 'Time': '2007-07-18', 'Close': 13.2, 'Open': 12.95}"
524,"{'Volume': 3056146.0, 'High': 13.58, 'Turnover_ratio': 1.97, 'Low': 12.94, 'Time': '2007-07-19', 'Close': 13.24, 'Open': 13.1}"
525,"{'Volume': 7187460.0, 'High': 14.3, 'Turnover_ratio': 4.64, 'Low': 13.2, 'Time': '2007-07-20', 'Close': 14.21, 'Open': 13.2}"
526,"{'Volume': 7007897.0, 'High': 15.15, 'Turnover_ratio': 4.52, 'Low': 14.4, 'Time': '2007-07-23', 'Close': 14.73, 'Open': 14.76}"
527,"{'Volume': 7779733.0, 'High': 15.31, 'Turnover_ratio': 5.02, 'Low': 14.43, 'Time': '2007-07-24', 'Close': 14.73, 'Open': 14.88}"
528,"{'Volume': 8522228.0, 'High': 15.82, 'Turnover_ratio': 5.5, 'Low': 14.51, 'Time': '2007-07-25', 'Close': 15.75, 'Open': 14.6}"
529,"{'Volume': 7919812.0, 'High': 16.42, 'Turnover_ratio': 5.11, 'Low': 15.53, 'Time': '2007-07-26', 'Close': 15.89, 'Open': 15.64}"
530,"{'Volume': 5918013.0, 'High': 16.07, 'Turnover_ratio': 3.82, 'Low': 15.38, 'Time': '2007-07-27', 'Close': 15.61, 'Open': 15.7}"
531,"{'Volume': 9159225.0, 'High': 16.44, 'Turnover_ratio': 5.91, 'Low': 15.5, 'Time': '2007-07-30', 'Close': 15.85, 'Open': 15.5}"
532,"{'Volume': 11590973.0, 'High': 16.4, 'Turnover_ratio': 7.48, 'Low': 15.13, 'Time': '2007-07-31', 'Close': 16.33, 'Open': 15.99}"
533,"{'Volume': 20628539.0, 'High': 17.76, 'Turnover_ratio': 13.31, 'Low': 16.1, 'Time': '2007-08-01', 'Close': 16.45, 'Open': 16.86}"
534,"{'Volume': 10693922.0, 'High': 17.17, 'Turnover_ratio': 6.9, 'Low': 15.98, 'Time': '2007-08-02', 'Close': 16.99, 'Open': 16.45}"
535,"{'Volume': 10262392.0, 'High': 17.3, 'Turnover_ratio': 6.62, 'Low': 16.36, 'Time': '2007-08-03', 'Close': 16.53, 'Open': 17.0}"
536,"{'Volume': 13018998.0, 'High': 16.5, 'Turnover_ratio': 8.4, 'Low': 15.4, 'Time': '2007-08-06', 'Close': 15.75, 'Open': 16.5}"
537,"{'Volume': 9503842.0, 'High': 15.66, 'Turnover_ratio': 6.13, 'Low': 15.0, 'Time': '2007-08-07', 'Close': 15.14, 'Open': 15.6}"
538,"{'Volume': 5983775.0, 'High': 15.05, 'Turnover_ratio': 3.86, 'Low': 14.3, 'Time': '2007-08-08', 'Close': 14.45, 'Open': 15.05}"
539,"{'Volume': 5510472.0, 'High': 15.1, 'Turnover_ratio': 3.56, 'Low': 14.35, 'Time': '2007-08-09', 'Close': 14.82, 'Open': 14.35}"
540,"{'Volume': 5628093.0, 'High': 15.08, 'Turnover_ratio': 3.63, 'Low': 14.0, 'Time': '2007-08-10', 'Close': 14.38, 'Open': 15.0}"
541,"{'Volume': 5301346.0, 'High': 14.65, 'Turnover_ratio': 3.42, 'Low': 13.65, 'Time': '2007-08-13', 'Close': 13.8, 'Open': 14.42}"
542,"{'Volume': 4430564.0, 'High': 14.63, 'Turnover_ratio': 2.86, 'Low': 13.81, 'Time': '2007-08-14', 'Close': 14.63, 'Open': 13.81}"
543,"{'Volume': 3689541.0, 'High': 14.99, 'Turnover_ratio': 2.38, 'Low': 14.16, 'Time': '2007-08-15', 'Close': 14.5, 'Open': 14.75}"
544,"{'Volume': 3706356.0, 'High': 14.47, 'Turnover_ratio': 2.39, 'Low': 13.98, 'Time': '2007-08-16', 'Close': 14.1, 'Open': 14.47}"
545,"{'Volume': 2931946.0, 'High': 14.53, 'Turnover_ratio': 1.89, 'Low': 14.1, 'Time': '2007-08-17', 'Close': 14.2, 'Open': 14.1}"
546,"{'Volume': 4732380.0, 'High': 14.98, 'Turnover_ratio': 3.05, 'Low': 14.27, 'Time': '2007-08-20', 'Close': 14.84, 'Open': 14.38}"
547,"{'Volume': 6630586.0, 'High': 15.35, 'Turnover_ratio': 4.28, 'Low': 14.2, 'Time': '2007-08-21', 'Close': 14.2, 'Open': 14.75}"
548,"{'Volume': 8491758.0, 'High': 14.18, 'Turnover_ratio': 5.48, 'Low': 13.66, 'Time': '2007-08-22', 'Close': 14.0, 'Open': 14.0}"
549,"{'Volume': 10230481.0, 'High': 15.4, 'Turnover_ratio': 6.6, 'Low': 14.22, 'Time': '2007-08-23', 'Close': 15.4, 'Open': 14.3}"
550,"{'Volume': 13859856.0, 'High': 16.3, 'Turnover_ratio': 8.94, 'Low': 15.14, 'Time': '2007-08-24', 'Close': 15.15, 'Open': 15.9}"
551,"{'Volume': 10833315.0, 'High': 15.12, 'Turnover_ratio': 4.69, 'Low': 14.33, 'Time': '2007-08-27', 'Close': 14.4, 'Open': 15.12}"
552,"{'Volume': 6715458.0, 'High': 14.58, 'Turnover_ratio': 2.91, 'Low': 14.05, 'Time': '2007-08-28', 'Close': 14.58, 'Open': 14.15}"
553,"{'Volume': 8913207.0, 'High': 15.3, 'Turnover_ratio': 3.86, 'Low': 14.61, 'Time': '2007-08-29', 'Close': 14.8, 'Open': 14.61}"
554,"{'Volume': 12169067.0, 'High': 16.24, 'Turnover_ratio': 5.27, 'Low': 14.8, 'Time': '2007-08-30', 'Close': 16.12, 'Open': 14.8}"
555,"{'Volume': 8798328.0, 'High': 16.3, 'Turnover_ratio': 3.81, 'Low': 15.62, 'Time': '2007-08-31', 'Close': 15.66, 'Open': 16.25}"
556,"{'Volume': 12186340.0, 'High': 16.6, 'Turnover_ratio': 5.28, 'Low': 15.42, 'Time': '2007-09-03', 'Close': 16.17, 'Open': 15.42}"
557,"{'Volume': 14754813.0, 'High': 17.09, 'Turnover_ratio': 6.39, 'Low': 15.61, 'Time': '2007-09-04', 'Close': 16.75, 'Open': 16.17}"
558,"{'Volume': 10950203.0, 'High': 17.38, 'Turnover_ratio': 4.74, 'Low': 16.25, 'Time': '2007-09-05', 'Close': 16.75, 'Open': 16.72}"
559,"{'Volume': 9637519.0, 'High': 16.78, 'Turnover_ratio': 4.17, 'Low': 15.84, 'Time': '2007-09-06', 'Close': 15.85, 'Open': 16.7}"
560,"{'Volume': 9066852.0, 'High': 16.0, 'Turnover_ratio': 3.92, 'Low': 15.11, 'Time': '2007-09-07', 'Close': 15.16, 'Open': 15.9}"
561,"{'Volume': 6065910.0, 'High': 15.5, 'Turnover_ratio': 2.63, 'Low': 14.82, 'Time': '2007-09-10', 'Close': 15.37, 'Open': 15.01}"
562,"{'Volume': 5600339.0, 'High': 15.45, 'Turnover_ratio': 2.42, 'Low': 14.0, 'Time': '2007-09-11', 'Close': 14.0, 'Open': 15.3}"
563,"{'Volume': 5166517.0, 'High': 14.43, 'Turnover_ratio': 2.24, 'Low': 13.79, 'Time': '2007-09-12', 'Close': 14.18, 'Open': 13.91}"
564,"{'Volume': 3885057.0, 'High': 14.47, 'Turnover_ratio': 1.68, 'Low': 13.85, 'Time': '2007-09-13', 'Close': 14.36, 'Open': 14.18}"
565,"{'Volume': 3664729.0, 'High': 14.67, 'Turnover_ratio': 1.59, 'Low': 14.0, 'Time': '2007-09-14', 'Close': 14.3, 'Open': 14.6}"
566,"{'Volume': 4383618.0, 'High': 14.98, 'Turnover_ratio': 1.9, 'Low': 14.3, 'Time': '2007-09-17', 'Close': 14.83, 'Open': 14.3}"
567,"{'Volume': 3079217.0, 'High': 15.05, 'Turnover_ratio': 1.33, 'Low': 14.5, 'Time': '2007-09-18', 'Close': 14.57, 'Open': 15.0}"
568,"{'Volume': 3997628.0, 'High': 14.9, 'Turnover_ratio': 1.73, 'Low': 13.99, 'Time': '2007-09-19', 'Close': 14.05, 'Open': 14.57}"
569,"{'Volume': 3226418.0, 'High': 14.38, 'Turnover_ratio': 1.4, 'Low': 13.99, 'Time': '2007-09-20', 'Close': 14.14, 'Open': 14.2}"
570,"{'Volume': 5267059.0, 'High': 14.14, 'Turnover_ratio': 2.28, 'Low': 13.28, 'Time': '2007-09-21', 'Close': 13.52, 'Open': 14.13}"
571,"{'Volume': 2809818.0, 'High': 14.87, 'Turnover_ratio': 1.22, 'Low': 13.52, 'Time': '2007-09-24', 'Close': 14.87, 'Open': 13.52}"
572,"{'Volume': 16683846.0, 'High': 16.36, 'Turnover_ratio': 7.22, 'Low': 15.32, 'Time': '2007-09-25', 'Close': 15.55, 'Open': 16.0}"
573,"{'Volume': 5382005.0, 'High': 15.78, 'Turnover_ratio': 2.33, 'Low': 14.68, 'Time': '2007-09-26', 'Close': 14.79, 'Open': 15.6}"
574,"{'Volume': 3548257.0, 'High': 15.0, 'Turnover_ratio': 1.54, 'Low': 14.31, 'Time': '2007-09-27', 'Close': 14.48, 'Open': 14.76}"
575,"{'Volume': 4288067.0, 'High': 15.39, 'Turnover_ratio': 1.86, 'Low': 14.58, 'Time': '2007-09-28', 'Close': 15.0, 'Open': 14.59}"
576,"{'Volume': 6556868.0, 'High': 16.1, 'Turnover_ratio': 2.84, 'Low': 15.1, 'Time': '2007-10-08', 'Close': 15.4, 'Open': 15.15}"
577,"{'Volume': 4340052.0, 'High': 16.0, 'Turnover_ratio': 1.88, 'Low': 15.01, 'Time': '2007-10-09', 'Close': 15.67, 'Open': 15.3}"
578,"{'Volume': 6568468.0, 'High': 16.23, 'Turnover_ratio': 2.84, 'Low': 15.1, 'Time': '2007-10-10', 'Close': 15.69, 'Open': 15.7}"
579,"{'Volume': 5901130.0, 'High': 15.99, 'Turnover_ratio': 2.56, 'Low': 14.75, 'Time': '2007-10-11', 'Close': 14.88, 'Open': 15.75}"
580,"{'Volume': 5127075.0, 'High': 14.97, 'Turnover_ratio': 2.22, 'Low': 13.7, 'Time': '2007-10-12', 'Close': 14.39, 'Open': 14.73}"
581,"{'Volume': 4354804.0, 'High': 14.45, 'Turnover_ratio': 1.88, 'Low': 13.6, 'Time': '2007-10-15', 'Close': 13.93, 'Open': 14.38}"
582,"{'Volume': 3069014.0, 'High': 14.4, 'Turnover_ratio': 1.33, 'Low': 13.86, 'Time': '2007-10-16', 'Close': 14.0, 'Open': 13.94}"
583,"{'Volume': 2813973.0, 'High': 14.43, 'Turnover_ratio': 1.22, 'Low': 13.9, 'Time': '2007-10-17', 'Close': 14.0, 'Open': 14.05}"
584,"{'Volume': 2564903.0, 'High': 14.3, 'Turnover_ratio': 1.11, 'Low': 13.76, 'Time': '2007-10-18', 'Close': 14.0, 'Open': 14.0}"
